Estacion,Date,Mes,Year,SO2,CO,NO,NO2,NOx,O3,C7H8,C6H6,C8H10,PM10,Ruido,PM25,PM1,CH4,Veloc,Direc,VelocMax,Temp,HRel,Pres,RSol,Precip,NH3,lat,lon,long
Politecnico,6-2019,6,2019,2.66,,49.22,298.88,640.07,825.99,,,,130.99,,64.0,,,3.11,10529.05,12.69,32.58,289.82,22.06,,0.0,,39.479447,,-0.336622
Politecnico,7-2019,7,2019,1.33,,152.82,250.69,1016.26,719.06,,,,129.21,,53.97,,,4.22,11201.36,17.4,38.02,285.16,24.67,,1.25,,39.479447,,-0.336622
Politecnico,8-2019,8,2019,0.76,,84.43,235.16,709.68,709.2,,,,112.73,,51.02,,,4.92,10845.55,18.61,34.99,227.59,15.98,,0.02,,39.479447,,-0.336622
Politecnico,9-2019,9,2019,1.34,,143.44,237.08,890.19,902.53,,,,113.32,,72.69,,,7.03,10743.19,24.41,30.94,413.06,19.78,,0.07,,39.479447,,-0.336622
Politecnico,10-2019,10,2019,1.38,,88.65,279.25,757.87,618.32,,,,201.49,,97.37,,,4.02,8335.19,16.25,26.66,329.08,24.59,,0.04,,39.479447,,-0.336622
Politecnico,11-2019,11,2019,1.92,,159.14,281.13,1106.19,520.78,,,,93.0,,25.1,,,5.54,5480.06,22.68,28.56,200.12,51.67,,0.1,,39.479447,,-0.336622
Politecnico,12-2019,12,2019,2.06,,277.52,323.68,1575.58,758.25,,,,183.11,,125.01,,,9.93,8199.39,42.8,30.87,227.91,82.84,,0.38,,39.479447,,-0.336622
Politecnico,1-2020,1,2020,1.75,,525.57,292.02,2286.85,693.1,,,,240.42,,139.06,,,13.65,9201.66,45.77,39.92,358.41,33.95,,1.87,,39.479447,,-0.336622
Politecnico,2-2020,2,2020,0.53,,129.15,183.55,781.96,646.76,,,,294.62,,167.15,,,6.75,10041.06,28.66,32.19,453.81,71.79,,0.01,,39.479447,,-0.336622
Politecnico,3-2020,3,2020,0.35,,37.87,83.86,294.04,427.17,,,,89.49,,76.73,,,7.45,12391.72,28.47,29.75,301.9,35.18,,0.05,,39.479447,,-0.336622
Politecnico,4-2020,4,2020,0.31,,23.18,62.85,196.35,524.1,,,,76.58,,68.32,,,5.4,10696.47,21.92,19.74,434.98,37.9,,0.22,,39.479447,,-0.336622
Politecnico,5-2020,5,2020,0.29,,3.73,51.69,85.81,676.27,,,,54.48,,33.6,,,7.78,11093.17,24.16,20.75,346.15,41.0,,4.02,,39.479447,,-0.336622
Politecnico,6-2020,6,2020,0.43,,12.02,56.52,142.87,586.94,,,,51.29,,32.93,,,5.09,10262.37,18.06,26.47,388.7,18.94,,0.0,,39.479447,,-0.336622
Politecnico,7-2020,7,2020,0.31,,56.31,104.8,401.96,697.13,,,,52.85,,35.5,,,3.87,11203.72,13.81,30.96,290.75,18.8,,0.01,,39.479447,,-0.336622
Politecnico,8-2020,8,2020,0.3,,226.96,93.43,902.81,618.52,,,,74.47,,53.5,,,3.11,12085.87,10.05,34.15,359.9,34.43,,0.12,,39.479447,,-0.336622
Politecnico,9-2020,9,2020,0.33,,34.46,133.27,348.45,846.64,,,,82.15,,66.38,,,3.42,8772.19,13.37,26.82,544.04,21.65,,0.02,,39.479447,,-0.336622
Politecnico,10-2020,10,2020,1.13,,40.61,140.49,383.8,874.36,,,,102.27,,68.44,,,4.18,9162.48,16.92,18.91,506.49,32.23,,0.02,,39.479447,,-0.336622
Politecnico,11-2020,11,2020,1.0,,77.3,156.84,552.92,790.88,,,,89.09,,68.28,,,4.37,9870.45,19.73,28.85,292.5,58.1,,1.35,,39.479447,,-0.336622
Politecnico,12-2020,12,2020,0.87,,135.46,153.96,773.7,821.98,,,,96.02,,65.73,,,4.24,8811.8,18.39,29.62,334.06,37.1,,0.0,,39.479447,,-0.336622
Politecnico,1-2021,1,2021,0.93,,69.0,120.68,465.25,628.47,,,,56.67,,29.44,,,10.67,7133.21,44.04,32.72,321.7,43.5,,1.94,,39.479447,,-0.336622
Politecnico,2-2021,2,2021,1.0,,7.95,41.97,98.62,400.39,,,,143.05,,138.23,,,6.57,12480.99,25.42,26.59,308.52,63.25,,0.06,,39.479447,,-0.336622
Politecnico,3-2021,3,2021,0.74,,23.03,81.78,226.84,566.31,,,,67.13,,61.29,,,4.14,11650.93,16.12,29.45,464.32,40.05,,0.13,,39.479447,,-0.336622
Politecnico,4-2021,4,2021,0.96,,8.15,26.2,71.22,760.02,,,,67.57,,57.79,,,3.27,11501.86,14.01,27.21,435.93,25.08,,0.26,,39.479447,,-0.336622
Politecnico,5-2021,5,2021,1.26,,5.18,36.86,74.23,644.16,,,,36.49,,32.57,,,4.65,10437.42,17.08,29.6,510.52,14.56,,0.03,,39.479447,,-0.336622
Politecnico,6-2021,6,2021,1.0,,3.27,35.98,64.0,890.39,,,,31.52,,22.02,,,4.23,10559.9,14.41,34.41,525.5,23.56,,0.02,,39.479447,,-0.336622
Politecnico,7-2021,7,2021,0.81,,2.9,31.12,56.21,755.06,,,,22.18,,16.35,,,3.96,12294.97,15.06,38.56,464.7,19.21,,0.15,,39.479447,,-0.336622
Politecnico,8-2021,8,2021,0.68,,2.97,29.06,53.66,569.9,,,,51.85,,19.08,,,5.51,11725.87,21.66,40.84,432.58,15.69,,0.61,,39.479447,,-0.336622
Politecnico,9-2021,9,2021,0.86,,3.25,33.29,60.47,596.51,,,,41.53,,20.07,,,6.02,12393.76,21.94,41.07,297.61,19.55,,0.61,,39.479447,,-0.336622
Politecnico,10-2021,10,2021,0.93,,15.34,58.91,150.98,659.42,,,,45.22,,26.93,,,4.98,10158.24,20.48,23.1,212.69,23.03,,0.09,,39.479447,,-0.336622
Politecnico,11-2021,11,2021,1.06,,17.09,55.96,157.73,583.98,,,,38.64,,17.95,,,3.86,9865.92,16.67,33.69,367.37,31.48,,1.13,,39.479447,,-0.336622
Politecnico,12-2021,12,2021,1.07,,239.4,331.12,1411.99,831.24,,,,92.68,,58.47,,,5.59,7773.04,23.66,38.32,333.66,36.56,,0.0,,39.479447,,-0.336622
Politecnico,1-2022,1,2022,0.54,,325.0,718.83,2524.27,684.73,,,,73.56,,54.33,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,2-2022,2,2022,0.95,,229.43,457.83,1592.51,747.63,,,,79.85,,60.35,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,3-2022,3,2022,0.31,,136.79,226.67,905.06,716.34,,,,84.44,,51.77,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,4-2022,4,2022,0.28,,40.54,211.62,472.39,711.31,,,,74.5,,53.46,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,5-2022,5,2022,0.54,,17.69,129.43,257.5,658.6,,,,63.64,,35.35,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,6-2022,6,2022,0.46,,8.25,136.69,215.22,696.5,,,,60.78,,25.69,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,7-2022,7,2022,0.4,,18.1,159.27,291.15,662.2,,,,61.0,,30.38,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,8-2022,8,2022,0.28,,47.17,109.29,344.91,744.28,,,,199.08,,93.99,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,9-2022,9,2022,0.46,,10.9,74.15,148.45,630.99,,,,28.09,,17.63,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,10-2022,10,2022,0.83,,53.07,134.2,418.25,810.9,,,,101.32,,67.05,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,11-2022,11,2022,0.97,,30.26,143.75,344.73,415.58,,,,40.16,,24.73,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,12-2022,12,2022,1.09,,116.04,241.7,824.4,565.51,,,,69.07,,45.75,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,1-2023,1,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,2-2023,2,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,3-2023,3,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,4-2023,4,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,5-2023,5,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,6-2023,6,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,7-2023,7,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,8-2023,8,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,9-2023,9,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,10-2023,10,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,11-2023,11,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnico,12-2023,12,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Valencia Centro,1-2017,1,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,2-2017,2,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,3-2017,3,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,4-2017,4,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,5-2017,5,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,6-2017,6,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,7-2017,7,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,8-2017,8,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,9-2017,9,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,10-2017,10,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,11-2017,11,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,12-2017,12,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,1-2018,1,2018,,,320.11,203.99,1511.0,,,,,232.96,,74.25,,,1.93,7358.58,5.65,13.64,319.13,23.23,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,2-2018,2,2018,,,3780.75,431.59,12986.98,,,,,357.06,,118.54,,,1.26,6950.38,3.73,7.46,103.91,1.59,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,3-2018,3,2018,,,214.67,220.84,1231.26,,,,,448.51,,159.28,,,1.76,3798.59,5.47,9.68,365.22,1.11,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,4-2018,4,2018,,,258.91,425.03,1854.38,,,,,532.78,,111.17,,,1.0,6868.03,3.69,15.79,151.43,29.89,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,5-2018,5,2018,,,2496.02,321.88,8284.52,,,,,539.46,,245.87,,,2.34,5958.24,9.33,6.09,143.64,87.26,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,6-2018,6,2018,,,77.72,233.56,758.69,,,,,448.38,,327.75,,,7.87,4504.35,31.55,7.88,240.75,51.07,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,7-2018,7,2018,,,281.43,308.7,1801.97,,,,,397.87,,234.92,,,4.79,5620.52,18.12,10.31,142.85,29.47,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,8-2018,8,2018,,,758.56,256.6,2947.65,,,,,204.46,,91.76,,,1.19,8990.59,4.37,7.51,130.24,23.84,,0.1,,39.47057375657113,,-0.37641920323962136
Valencia Centro,9-2018,9,2018,,,383.83,361.8,2283.88,,,,,144.47,,41.45,,,5.77,528.95,19.15,12.56,113.3,35.52,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,10-2018,10,2018,,,1106.59,707.43,5047.3,,,,,446.33,,126.79,,,6.31,11260.07,24.0,11.4,317.69,65.5,,1.62,,39.47057375657113,,-0.37641920323962136
Valencia Centro,11-2018,11,2018,,,532.07,244.98,2321.35,,,,,253.67,,97.83,,,4.58,11333.4,18.49,7.31,345.11,42.69,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,12-2018,12,2018,,,751.03,313.64,3192.62,,,,,329.64,,175.16,,,3.82,4625.2,16.37,9.68,161.24,38.02,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,1-2019,1,2019,,,1318.29,459.84,5403.43,,,,,388.48,,155.7,,,7.8,7607.46,34.11,33.86,214.97,49.64,,0.01,,39.47057375657113,,-0.37641920323962136
Valencia Centro,2-2019,2,2019,,,884.14,473.66,3770.22,,,,,452.48,,212.2,,,4.95,11148.79,20.32,35.75,284.66,67.56,,0.05,,39.47057375657113,,-0.37641920323962136
Valencia Centro,3-2019,3,2019,,,457.61,428.49,2435.83,,,,,291.89,,142.21,,,7.49,11056.91,28.23,30.07,296.74,43.1,,0.05,,39.47057375657113,,-0.37641920323962136
Valencia Centro,4-2019,4,2019,,,314.26,326.06,1774.51,,,,,165.74,,71.62,,,15.81,11649.46,55.76,26.22,318.75,48.39,,0.37,,39.47057375657113,,-0.37641920323962136
Valencia Centro,5-2019,5,2019,,,257.13,280.31,1493.69,,,,,172.6,,61.31,,,6.9,11369.44,21.98,21.67,285.81,36.05,,0.09,,39.47057375657113,,-0.37641920323962136
Valencia Centro,6-2019,6,2019,,,297.6,358.09,1715.37,,,,,165.47,,68.08,,,3.11,10529.05,12.69,32.58,289.82,22.06,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,7-2019,7,2019,,,331.45,302.9,1718.56,,,,,156.79,,61.92,,,4.22,11201.36,17.4,38.02,285.16,24.67,,1.25,,39.47057375657113,,-0.37641920323962136
Valencia Centro,8-2019,8,2019,,,284.58,258.26,1490.26,,,,,158.22,,72.1,,,4.92,10845.55,18.61,34.99,227.59,15.98,,0.02,,39.47057375657113,,-0.37641920323962136
Valencia Centro,9-2019,9,2019,,,388.75,293.74,1887.63,,,,,210.91,,121.9,,,7.03,10743.19,24.41,30.94,413.06,19.78,,0.07,,39.47057375657113,,-0.37641920323962136
Valencia Centro,10-2019,10,2019,,,422.81,384.09,2174.3,,,,,206.89,,115.96,,,4.02,8335.19,16.25,26.66,329.08,24.59,,0.04,,39.47057375657113,,-0.37641920323962136
Valencia Centro,11-2019,11,2019,,,662.6,391.65,3181.77,,,,,144.79,,36.73,,,5.54,5480.06,22.68,28.56,200.12,51.67,,0.1,,39.47057375657113,,-0.37641920323962136
Valencia Centro,12-2019,12,2019,,,527.78,349.72,2506.89,,,,,219.42,,126.99,,,9.93,8199.39,42.8,30.87,227.91,82.84,,0.38,,39.47057375657113,,-0.37641920323962136
Valencia Centro,1-2020,1,2020,,,795.19,321.11,3138.58,,,,,546.86,,214.72,,,13.65,9201.66,45.77,39.92,358.41,33.95,,1.87,,39.47057375657113,,-0.37641920323962136
Valencia Centro,2-2020,2,2020,,,968.97,386.33,3832.55,,,,,559.47,,247.59,,,6.75,10041.06,28.66,32.19,453.81,71.79,,0.01,,39.47057375657113,,-0.37641920323962136
Valencia Centro,3-2020,3,2020,,,312.25,264.49,1554.43,,,,,141.38,,84.03,,,7.45,12391.72,28.47,29.75,301.9,35.18,,0.05,,39.47057375657113,,-0.37641920323962136
Valencia Centro,4-2020,4,2020,,,212.25,212.01,1145.72,,,,,127.32,,63.47,,,5.4,10696.47,21.92,19.74,434.98,37.9,,0.22,,39.47057375657113,,-0.37641920323962136
Valencia Centro,5-2020,5,2020,,,40.65,158.97,421.55,,,,,135.07,,72.17,,,7.78,11093.17,24.16,20.75,346.15,41.0,,4.02,,39.47057375657113,,-0.37641920323962136
Valencia Centro,6-2020,6,2020,,,119.86,246.34,887.68,,,,,111.47,,27.73,,,5.09,10262.37,18.06,26.47,388.7,18.94,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,7-2020,7,2020,,,235.26,325.58,1360.7,,,,,392.82,,54.79,,,3.87,11203.72,13.81,30.96,290.75,18.8,,0.01,,39.47057375657113,,-0.37641920323962136
Valencia Centro,8-2020,8,2020,,,219.99,268.58,1200.16,,,,,133.55,,66.24,,,3.11,12085.87,10.05,34.15,359.9,34.43,,0.12,,39.47057375657113,,-0.37641920323962136
Valencia Centro,9-2020,9,2020,,,296.59,426.86,1844.99,,,,,122.74,,70.01,,,3.42,8772.19,13.37,26.82,544.04,21.65,,0.02,,39.47057375657113,,-0.37641920323962136
Valencia Centro,10-2020,10,2020,,,368.82,599.16,2309.81,,,,,105.36,,40.59,,,4.18,9162.48,16.92,18.91,506.49,32.23,,0.02,,39.47057375657113,,-0.37641920323962136
Valencia Centro,11-2020,11,2020,,,715.43,792.73,3836.95,,,,,80.58,,44.61,,,4.37,9870.45,19.73,28.85,292.5,58.1,,1.35,,39.47057375657113,,-0.37641920323962136
Valencia Centro,12-2020,12,2020,,,983.46,235.04,3343.88,,,,,97.44,,56.51,,,4.24,8811.8,18.39,29.62,334.06,37.1,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,1-2021,1,2021,,,791.2,150.18,2764.79,,,,,75.71,,44.61,,,10.67,7133.21,44.04,32.72,321.7,43.5,,1.94,,39.47057375657113,,-0.37641920323962136
Valencia Centro,2-2021,2,2021,,,107.19,90.27,548.22,,,,,323.49,,329.62,,,6.57,12480.99,25.42,26.59,308.52,63.25,,0.06,,39.47057375657113,,-0.37641920323962136
Valencia Centro,3-2021,3,2021,,,296.13,145.37,1214.29,,,,,256.83,,251.63,,,4.14,11650.93,16.12,29.45,464.32,40.05,,0.13,,39.47057375657113,,-0.37641920323962136
Valencia Centro,4-2021,4,2021,,,163.98,91.13,717.43,,,,,157.18,,129.85,,,3.27,11501.86,14.01,27.21,435.93,25.08,,0.26,,39.47057375657113,,-0.37641920323962136
Valencia Centro,5-2021,5,2021,,,127.93,73.45,562.51,,,,,175.98,,136.62,,,4.65,10437.42,17.08,29.6,510.52,14.56,,0.03,,39.47057375657113,,-0.37641920323962136
Valencia Centro,6-2021,6,2021,,,96.7,70.49,470.88,,,,,105.97,,68.04,,,4.23,10559.9,14.41,34.41,525.5,23.56,,0.02,,39.47057375657113,,-0.37641920323962136
Valencia Centro,7-2021,7,2021,,,64.76,101.89,402.14,,,,,118.56,,45.53,,,3.96,12294.97,15.06,38.56,464.7,19.21,,0.15,,39.47057375657113,,-0.37641920323962136
Valencia Centro,8-2021,8,2021,,,70.99,148.01,549.4,,,,,321.34,,55.18,,,5.51,11725.87,21.66,40.84,432.58,15.69,,0.61,,39.47057375657113,,-0.37641920323962136
Valencia Centro,9-2021,9,2021,,,74.54,143.3,550.78,,,,,142.45,,55.82,,,6.02,12393.76,21.94,41.07,297.61,19.55,,0.61,,39.47057375657113,,-0.37641920323962136
Valencia Centro,10-2021,10,2021,,,183.87,212.86,1036.06,,,,,202.15,,83.81,,,4.98,10158.24,20.48,23.1,212.69,23.03,,0.09,,39.47057375657113,,-0.37641920323962136
Valencia Centro,11-2021,11,2021,,,298.41,286.6,1512.01,,,,,190.9,,72.78,,,3.86,9865.92,16.67,33.69,367.37,31.48,,1.13,,39.47057375657113,,-0.37641920323962136
Valencia Centro,12-2021,12,2021,,,424.28,379.38,2123.39,,,,,247.65,,93.89,,,5.59,7773.04,23.66,38.32,333.66,36.56,,0.0,,39.47057375657113,,-0.37641920323962136
Valencia Centro,1-2022,1,2022,,,497.21,596.28,2985.02,,,,,227.9,,117.2,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,2-2022,2,2022,,,481.79,363.39,2347.07,,,,,283.72,,72.53,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,3-2022,3,2022,,,207.88,225.27,1185.69,,,,,543.66,,249.65,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,4-2022,4,2022,,,125.79,173.88,765.36,,,,,155.36,,56.07,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,5-2022,5,2022,,,44.28,155.57,417.16,,,,,195.94,,53.74,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,6-2022,6,2022,,,27.64,130.67,318.29,,,,,120.78,,24.85,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,7-2022,7,2022,,,75.18,178.36,575.51,,,,,97.65,,24.0,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,8-2022,8,2022,,,95.14,149.45,633.65,,,,,482.55,,202.1,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,9-2022,9,2022,,,77.1,259.04,728.98,,,,,89.42,,17.96,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,10-2022,10,2022,,,190.02,314.73,1232.81,,,,,299.5,,59.52,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,11-2022,11,2022,,,198.23,323.62,1313.54,,,,,150.75,,41.74,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,12-2022,12,2022,,,237.6,381.18,1608.58,,,,,170.34,,55.64,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,1-2023,1,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,2-2023,2,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,3-2023,3,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,4-2023,4,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,5-2023,5,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,6-2023,6,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,7-2023,7,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,8-2023,8,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,9-2023,9,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,10-2023,10,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,11-2023,11,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Valencia Centro,12-2023,12,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Puerto Valencia,1-2017,1,2017,1.81,,,332.8,,700.8,,,,,,,,,12.13,9509.2,40.47,32.18,342.01,12.73,,0.6,,,,
Puerto Valencia,2-2017,2,2017,3.08,,,895.47,,671.75,,,,,,,,,6.3,10026.2,22.98,26.85,280.97,30.32,,0.01,,,,
Puerto Valencia,3-2017,3,2017,3.55,,,774.11,,940.35,,,,,,,,,5.51,10850.18,20.13,27.19,293.1,28.87,,0.07,,,,
Puerto Valencia,4-2017,4,2017,3.07,,,546.51,,897.54,,,,,,,,,5.02,11100.82,20.89,24.23,209.64,35.39,,0.04,,,,
Puerto Valencia,5-2017,5,2017,2.79,,,562.1,,691.0,,,,,,,,,6.03,10624.48,21.26,21.81,216.63,23.26,,0.03,,,,
Puerto Valencia,6-2017,6,2017,2.31,,,659.51,,573.05,,,,,,,,,5.38,10636.56,20.77,33.54,314.87,31.12,,0.0,,,,
Puerto Valencia,7-2017,7,2017,2.29,,,418.88,,557.61,,,,,,,,,3.45,11352.22,12.82,30.64,212.64,23.0,,0.0,,,,
Puerto Valencia,8-2017,8,2017,1.92,,,440.37,,582.39,,,,,,,,,4.91,10877.38,17.35,28.85,228.35,14.43,,0.02,,,,
Puerto Valencia,9-2017,9,2017,2.83,,,430.17,,815.31,,,,,,,,,5.14,10701.08,16.84,22.51,216.07,20.58,,0.61,,,,
Puerto Valencia,10-2017,10,2017,4.92,,,891.06,,681.14,,,,,,,,,3.83,10720.82,13.61,17.27,233.6,33.41,,0.03,,,,
Puerto Valencia,11-2017,11,2017,8.01,,,708.1,,786.57,,,,,,,,,5.2,9603.79,21.47,30.26,358.68,45.12,,0.0,,,,
Puerto Valencia,12-2017,12,2017,8.28,,,439.94,,700.96,,,,,,,,,6.98,7269.71,28.68,29.77,227.48,68.16,,0.03,,,,
Puerto Valencia,1-2018,1,2018,6.95,,,555.26,,661.54,,,,,,,,,6.69,8834.83,23.62,29.58,314.27,65.03,,0.03,,,,
Puerto Valencia,2-2018,2,2018,5.16,,,486.93,,613.14,,,,,,,,,5.9,9316.92,21.94,38.84,360.46,48.34,,0.01,,,,
Puerto Valencia,3-2018,3,2018,4.73,,,652.01,,676.85,,,,,,,,,8.75,4773.3,32.93,28.9,316.78,53.06,,0.46,,,,
Puerto Valencia,4-2018,4,2018,3.99,,,411.69,,810.62,,,,,,,,,5.19,9760.46,20.88,21.51,270.23,34.89,,0.01,,,,
Puerto Valencia,5-2018,5,2018,5.37,,,331.7,,649.2,,,,,,,,,4.84,9776.21,18.05,19.64,309.2,24.79,,0.03,,,,
Puerto Valencia,6-2018,6,2018,5.37,,,255.51,,517.92,,,,,,,,,4.39,10454.52,15.19,29.47,192.47,29.18,,0.12,,,,
Puerto Valencia,7-2018,7,2018,4.99,,,200.62,,296.97,,,,,,,,,3.45,10678.08,12.57,37.29,272.49,15.1,,0.01,,,,
Puerto Valencia,8-2018,8,2018,2.93,,,239.12,,337.83,,,,,,,,,3.37,11112.75,10.97,34.55,213.36,13.4,,0.01,,,,
Puerto Valencia,9-2018,9,2018,7.05,,,1065.83,,492.08,,,,,,,,,5.56,10912.07,19.28,28.1,258.18,23.49,,1.57,,,,
Puerto Valencia,10-2018,10,2018,7.86,,,373.22,,452.9,,,,,,,,,6.78,10735.93,25.44,19.05,304.79,54.12,,1.0,,,,
Puerto Valencia,11-2018,11,2018,13.45,,,241.51,,522.42,,,,,,,,,6.39,10293.26,26.34,19.15,364.86,50.6,,0.01,,,,
Puerto Valencia,12-2018,12,2018,5.93,,,209.7,,356.2,,,,,,,,,4.89,6144.43,21.52,26.08,227.27,57.43,,0.0,,,,
Puerto Valencia,1-2019,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,2-2019,2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,3-2019,3,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,4-2019,4,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,5-2019,5,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,6-2019,6,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,7-2019,7,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,8-2019,8,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,9-2019,9,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,10-2019,10,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,11-2019,11,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,12-2019,12,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
